station_id,hour,lag_8h
52,1,16.48148148148148
52,2,16.53061224489796
52,3,18.40909090909091
52,4,20.8
52,5,18.9811320754717
52,6,17.56896551724138
52,7,16.563218390804597
52,8,15.938775510204081
52,9,16.60810810810811
52,10,18.33112582781457
52,11,20.61744966442953
52,12,19.993865030674847
52,13,19.880239520958085
52,14,20.975609756097562
52,15,21.93548387096774
52,16,21.945205479452056
52,17,20.77310924369748
52,18,21.24770642201835
52,19,20.584158415841586
52,20,19.105263157894736
52,21,20.070588235294117
52,22,19.279411764705884
52,23,18.705128205128204
53,0,10.76923076923077
53,1,10.478260869565217
53,2,9.63265306122449
53,3,10.60377358490566
53,4,11.066666666666666
53,5,11.81159420289855
53,6,11.380952380952381
53,7,11.720930232558139
53,8,11.73913043478261
53,9,12.269461077844312
53,10,14.006060606060606
53,11,15.69032258064516
53,12,15.471830985915492
53,13,15.447552447552448
53,14,15.859154929577464
53,15,16.01492537313433
53,16,16.08695652173913
53,17,16.168067226890756
53,18,16.652173913043477
53,19,13.74025974025974
53,20,12.11320754716981
53,21,9.954545454545455
53,22,10.534883720930232
53,23,9.404761904761905
54,0,11.727272727272727
54,1,12.290697674418604
54,2,12.22680412371134
54,3,11.537313432835822
54,4,11.359375
54,5,11.463414634146341
54,6,11.845588235294118
54,7,12.030674846625766
54,8,12.339080459770114
54,9,12.96951219512195
54,10,15.215189873417721
54,11,16.24342105263158
54,12,16.284671532846716
54,13,15.80916030534351
54,14,14.74561403508772
54,15,14.09
54,16,14.46938775510204
54,17,15.247191011235955
54,18,14.602941176470589
54,19,14.938775510204081
54,20,13.05
54,21,13.108695652173912
54,22,11.602941176470589
54,23,11.679012345679013
55,0,4.672566371681416
55,1,4.3061224489795915
55,2,5.103448275862069
55,3,4.902777777777778
55,4,5.108433734939759
55,5,4.895604395604396
55,6,4.866666666666666
55,7,4.9209039548022595
55,8,5.293785310734464
55,9,6.664804469273743
55,10,9.708333333333334
55,11,11.416107382550335
55,12,11.333333333333334
55,13,11.817391304347826
55,14,11.033333333333333
55,15,10.89655172413793
55,16,12.056603773584905
55,17,13.07843137254902
55,18,11.972972972972974
55,19,6.384615384615385
55,20,3.4583333333333335
55,21,3.0793650793650795
55,22,2.25
55,23,4.1521739130434785
56,0,13.156862745098039
56,1,11.76
56,2,12.877551020408163
56,3,12.772727272727273
56,4,15.647058823529411
56,5,15.46
56,6,15.333333333333334
56,7,14.236842105263158
56,8,14.01923076923077
56,9,15.486725663716815
56,10,19.345794392523363
56,11,23.65289256198347
56,12,22.39097744360902
56,13,22.024390243902438
56,14,20.07017543859649
56,15,20.38953488372093
56,16,20.715976331360945
56,17,20.449101796407184
56,18,16.538961038961038
56,19,14.242857142857142
56,20,13.411764705882353
56,21,12.89247311827957
56,22,13.854368932038835
56,23,12.452631578947368
57,0,10.338028169014084
57,1,9.297297297297296
57,2,11.444444444444445
57,3,8.741935483870968
57,4,8.55
57,5,8.829787234042554
57,6,9.911111111111111
57,7,9.162162162162161
57,8,8.695652173913043
57,9,9.25
57,10,10.233082706766917
57,11,11.496774193548386
57,12,11.608695652173912
57,13,11.053571428571429
57,14,10.402439024390244
57,15,11.024096385542169
57,16,11.092592592592593
57,17,11.108108108108109
57,18,10.778625954198473
57,19,9.871794871794872
57,20,10.524271844660195
57,21,10.602150537634408
57,22,11.202702702702704
57,23,11.446153846153846
58,0,17.45378151260504
58,1,16.471698113207548
58,2,17.02803738317757
58,3,18.904761904761905
58,4,18.214285714285715
58,5,18.363636363636363
58,6,17.62295081967213
58,7,18.721212121212123
58,8,22.857988165680474
58,9,23.6123595505618
58,10,27.066666666666666
58,11,27.815028901734102
58,12,27.407185628742514
58,13,25.90714285714286
58,14,26.684615384615384
58,15,26.53913043478261
58,16,28.428571428571427
58,17,26.55639097744361
58,18,22.072580645161292
58,19,18.915966386554622
58,20,17.306306306306308
58,21,14.32
58,22,13.544554455445544
58,23,15.991379310344827
59,0,1.487603305785124
59,1,1.6833333333333333
59,2,2.2363636363636363
59,3,1.704225352112676
59,4,1.1724137931034482
59,5,1.6575342465753424
59,6,1.8133333333333332
59,7,1.5632183908045978
59,8,1.2329545454545454
59,9,1.1796407185628743
59,10,2.251572327044025
59,11,2.8085106382978724
59,12,2.2074074074074073
59,13,1.4907407407407407
59,14,1.1111111111111112
59,15,1.2253521126760563
59,16,1.1451612903225807
59,17,0.9454545454545454
59,18,0.5116279069767442
59,19,0.85
59,20,1.3409090909090908
59,21,1.1578947368421053
59,22,1.7088607594936709
59,23,1.2747252747252746
60,0,12.715384615384615
60,1,14.953488372093023
60,2,15.212765957446809
60,3,15.178343949044587
60,4,15.908536585365853
60,5,15.935483870967742
60,6,15.722826086956522
60,7,14.451612903225806
60,8,12.764367816091953
60,9,10.666666666666666
60,10,6.910344827586207
60,11,6.25
60,12,5.7368421052631575
60,13,5.933333333333334
60,14,5.466666666666667
60,15,3.8313253012048194
60,16,4.4523809523809526
60,17,5.534653465346534
60,18,4.886363636363637
60,19,6.4646464646464645
60,20,7.082474226804123
60,21,8.828282828282829
60,22,10.307017543859649
60,23,11.084745762711865
61,0,2.55045871559633
61,1,2.727272727272727
61,2,3.2753623188405796
61,3,4.548387096774194
61,4,7.444444444444445
61,5,4.066666666666666
61,6,4.277777777777778
61,7,4.246153846153846
61,8,4.625
61,9,5.258823529411765
61,10,6.586206896551724
61,11,6.010526315789473
61,12,4.217821782178218
61,13,4.009345794392523
61,14,3.328125
61,15,3.3959731543624163
61,16,2.2857142857142856
61,17,2.8544303797468356
61,18,1.904109589041096
61,19,1.5284552845528456
61,20,2.1130434782608694
61,21,2.9237288135593222
61,22,2.635593220338983
61,23,2.4655172413793105
62,0,14.619718309859154
62,1,14.75
62,2,14.328358208955224
62,3,15.702702702702704
62,4,17.1875
62,5,14.955555555555556
62,6,15.486486486486486
62,7,12.736842105263158
62,8,14.224137931034482
62,9,16.04255319148936
62,10,17.67105263157895
62,11,20.24561403508772
62,12,19.741573033707866
62,13,19.466666666666665
62,14,19.592178770949722
62,15,19.232142857142858
62,16,19.796296296296298
62,17,21.103896103896105
62,18,19.507575757575758
62,19,16.896551724137932
62,20,15.127906976744185
62,21,14.662162162162161
62,22,14.013513513513514
62,23,13.971014492753623
63,0,19.744897959183675
63,1,18.727272727272727
63,2,17.658536585365855
63,3,18.390243902439025
63,4,19.1
63,5,17.571428571428573
63,6,17.455696202531644
63,7,16.939655172413794
63,8,17.85333333333333
63,9,18.716763005780347
63,10,18.016574585635357
63,11,18.513812154696133
63,12,19.098837209302324
63,13,19.08187134502924
63,14,18.788819875776397
63,15,19.375
63,16,19.669565217391305
63,17,20.920353982300885
63,18,20.495412844036696
63,19,21.129411764705882
63,20,21.614035087719298
63,21,21.94
63,22,21.208333333333332
63,23,20.940298507462686
64,0,24.956521739130434
64,1,25.857142857142858
64,2,26.307142857142857
64,3,24.047619047619047
64,4,23.719298245614034
64,5,24.260563380281692
64,6,23.82
64,7,21.941860465116278
64,8,19.166666666666668
64,9,16.264367816091955
64,10,16.75595238095238
64,11,18.932098765432098
64,12,19.30188679245283
64,13,18.282758620689656
64,14,16.66990291262136
64,15,16.03614457831325
64,16,16.14457831325301
64,17,18.473684210526315
64,18,18.84375
64,19,19.630434782608695
64,20,20.026666666666667
64,21,21.9
64,22,23.247311827956988
64,23,24.669642857142858
65,0,6.354330708661418
65,1,8.222222222222221
65,2,8.25
65,3,7.465753424657534
65,4,7.5125
65,5,7.666666666666667
65,6,7.6187845303867405
65,7,7.677777777777778
65,8,7.921348314606742
65,9,10.457142857142857
65,10,17.936305732484076
65,11,19.631205673758867
65,12,19.23134328358209
65,13,20.10810810810811
65,14,18.01298701298701
65,15,19.583333333333332
65,16,21.835443037974684
65,17,20.21875
65,18,11.314606741573034
65,19,4.681818181818182
65,20,4.440860215053763
65,21,3.688888888888889
65,22,5.131578947368421
65,23,4.926829268292683
66,0,8.184782608695652
66,1,9.297872340425531
66,2,7.784313725490196
66,3,8.7
66,4,11.121951219512194
66,5,11.528735632183908
66,6,12.952941176470588
66,7,13.31958762886598
66,8,11.852173913043478
66,9,12.573770491803279
66,10,19.42016806722689
66,11,21.030075187969924
66,12,16.81560283687943
66,13,13.817567567567568
66,14,11.115384615384615
66,15,10.814102564102564
66,16,9.306666666666667
66,17,10.426751592356688
66,18,7.2312925170068025
66,19,5.977611940298507
66,20,6.453781512605042
66,21,6.6
66,22,7.18348623853211
66,23,8.091836734693878
67,0,17.91919191919192
67,1,16.12
67,2,16.513513513513512
67,3,16.24561403508772
67,4,14.380952380952381
67,5,15.125
67,6,15.87912087912088
67,7,16.735042735042736
67,8,18.75187969924812
67,9,20.257142857142856
67,10,20.54601226993865
67,11,20.46385542168675
67,12,19.24848484848485
67,13,17.81437125748503
67,14,16.425806451612903
67,15,16.52
67,16,16.463768115942027
67,17,17.68027210884354
67,18,18.129770992366414
67,19,15.666666666666666
67,20,15.721649484536082
67,21,15.32
67,22,17.352272727272727
67,23,19.159574468085108
68,0,16.693069306930692
68,1,17.44578313253012
68,2,17.060606060606062
68,3,17.27906976744186
68,4,19.652173913043477
68,5,17.116666666666667
68,6,17.45098039215686
68,7,17.452173913043477
68,8,14.638157894736842
68,9,18.112994350282484
68,10,23.756906077348066
68,11,25.193370165745858
68,12,24.265895953757227
68,13,24.16568047337278
68,14,22.53548387096774
68,15,21.952380952380953
68,16,21.920529801324502
68,17,22.116883116883116
68,18,20.66923076923077
68,19,17.63888888888889
68,20,14.2875
68,21,10.767123287671232
68,22,16.04
68,23,17.325842696629213
69,0,18.04424778761062
69,1,20.640776699029125
69,2,22.07758620689655
69,3,22.904761904761905
69,4,20.404255319148938
69,5,18.55855855855856
69,6,19.732954545454547
69,7,23.161290322580644
69,8,26.22043010752688
69,9,26.262295081967213
69,10,26.91812865497076
69,11,28.00602409638554
69,12,28.313333333333333
69,13,27.24822695035461
69,14,28.144927536231883
69,15,27.848
69,16,26.666666666666668
69,17,24.231884057971016
69,18,22.108333333333334
69,19,19.03937007874016
69,20,14.92436974789916
69,21,15.793103448275861
69,22,17.017543859649123
69,23,19.908333333333335
70,0,0.0
70,1,0.0
70,2,0.0
70,18,0.0
70,19,0.0
70,20,0.0
70,21,0.0
70,22,0.0
70,23,0.0
71,0,16.0
71,1,16.689655172413794
71,2,17.193548387096776
71,3,16.48
71,4,16.55
71,5,14.921875
71,6,16.98076923076923
71,7,17.32857142857143
71,8,16.759036144578314
71,9,14.574074074074074
71,10,15.923809523809524
71,11,15.118055555555555
71,12,15.677018633540373
71,13,15.563953488372093
71,14,14.981481481481481
71,15,14.757575757575758
71,16,14.666666666666666
71,17,15.137724550898204
71,18,13.936708860759493
71,19,13.036764705882353
71,20,14.247524752475247
71,21,17.196969696969695
71,22,16.93243243243243
71,23,16.605263157894736
72,0,4.934065934065934
72,1,5.4714285714285715
72,2,5.27027027027027
72,3,4.684210526315789
72,4,2.5
72,5,4.375
72,6,4.55
72,7,3.7183098591549295
72,8,3.7291666666666665
72,9,4.2
72,10,2.406779661016949
72,11,2.0289017341040463
72,12,2.0
72,13,2.3070866141732282
72,14,2.5166666666666666
72,15,2.088
72,16,1.9642857142857142
72,17,2.680672268907563
72,18,2.9603960396039604
72,19,3.1724137931034484
72,20,4.493150684931507
72,21,6.258620689655173
72,22,5.116279069767442
72,23,6.203125
73,0,8.076923076923077
73,1,8.478260869565217
73,2,8.641509433962264
73,3,11.119047619047619
73,4,10.346153846153847
73,5,10.901408450704226
73,6,12.146067415730338
73,7,11.38562091503268
73,8,8.815642458100559
73,9,6.23463687150838
73,10,4.727777777777778
73,11,3.71978021978022
73,12,4.343558282208589
73,13,5.237179487179487
73,14,5.788079470198675
73,15,6.583333333333333
73,16,5.9144736842105265
73,17,5.858208955223881
73,18,5.505263157894737
73,19,4.78125
73,20,5.05
73,21,5.136363636363637
73,22,6.714285714285714
73,23,6.575757575757576
74,0,11.444444444444445
74,1,12.04
74,2,11.833333333333334
74,3,11.984375
74,4,9.018867924528301
74,5,12.9
74,6,13.992063492063492
74,7,13.460122699386503
74,8,11.809815950920246
74,9,10.802469135802468
74,10,9.582822085889571
74,11,9.314102564102564
74,12,9.333333333333334
74,13,9.709677419354838
74,14,9.281553398058252
74,15,9.912621359223301
74,16,10.650485436893204
74,17,8.826530612244898
74,18,7.551020408163265
74,19,8.341772151898734
74,20,8.955223880597014
74,21,8.6
74,22,10.082474226804123
74,23,10.49074074074074
75,0,10.148148148148149
75,1,10.8
75,2,11.423076923076923
75,3,11.766917293233083
75,4,12.148387096774194
75,5,12.016129032258064
75,6,11.989189189189188
75,7,12.313513513513513
75,8,14.094444444444445
75,9,12.960893854748603
75,10,10.748538011695906
75,11,8.69078947368421
75,12,9.84375
75,13,8.36
75,14,8.423728813559322
75,15,9.678571428571429
75,16,10.130434782608695
75,17,8.35483870967742
75,18,8.432835820895523
75,19,12.928571428571429
75,20,11.35064935064935
75,21,11.931818181818182
75,22,10.446601941747574
75,23,10.14406779661017
76,0,9.964912280701755
76,1,9.947368421052632
76,2,12.870967741935484
76,3,12.733333333333333
76,4,19.125
76,5,12.526315789473685
76,6,12.951219512195122
76,7,15.333333333333334
76,8,14.758064516129032
76,9,12.116666666666667
76,10,9.6
76,11,5.7125
76,12,6.050314465408805
76,13,7.324022346368715
76,14,7.45
76,15,8.488888888888889
76,16,10.112994350282486
76,17,10.755681818181818
76,18,9.297872340425531
76,19,8.101123595505618
76,20,8.5
76,21,8.310344827586206
76,22,9.431372549019608
76,23,8.923076923076923
77,0,15.88888888888889
77,1,16.234375
77,2,17.1375
77,3,17.974358974358974
77,4,15.75
77,5,15.830188679245284
77,6,15.575
77,7,14.525641025641026
77,8,14.76923076923077
77,9,14.436090225563909
77,10,13.758823529411766
77,11,14.305084745762711
77,12,14.385057471264368
77,13,14.938202247191011
77,14,15.758823529411766
77,15,16.384615384615383
77,16,16.31578947368421
77,17,15.583333333333334
77,18,14.931623931623932
77,19,15.267326732673267
77,20,16.985294117647058
77,21,17.169811320754718
77,22,13.26530612244898
77,23,15.741379310344827
78,0,5.430232558139535
78,1,6.118279569892473
78,2,6.368852459016393
78,3,6.265625
78,4,5.916666666666667
78,5,5.753623188405797
78,6,5.632352941176471
78,7,6.041666666666667
78,8,6.24375
78,9,7.4
78,10,5.693181818181818
78,11,5.523809523809524
78,12,5.196319018404908
78,13,4.878787878787879
78,14,4.204081632653061
78,15,4.04
78,16,4.0476190476190474
78,17,3.9078947368421053
78,18,4.149253731343284
78,19,3.1016949152542375
78,20,2.86
78,21,3.86046511627907
78,22,3.8484848484848486
78,23,4.517857142857143
79,0,1.146067415730337
79,1,0.5
79,2,0.5648148148148148
79,3,0.5223880597014925
79,4,0.24561403508771928
79,5,0.30303030303030304
79,6,0.6216216216216216
79,7,0.5266272189349113
79,8,1.4046242774566473
79,9,3.005952380952381
79,10,3.5828220858895707
79,11,3.049645390070922
79,12,2.635658914728682
79,13,2.532258064516129
79,14,2.292452830188679
79,15,2.5172413793103448
79,16,3.2439024390243905
79,17,2.966666666666667
79,18,2.892857142857143
79,19,3.0833333333333335
79,20,2.5
79,21,2.051282051282051
79,22,1.7346938775510203
79,23,1.5538461538461539
80,0,7.0285714285714285
80,1,6.931818181818182
80,2,8.448598130841122
80,3,9.193798449612403
80,4,8.942857142857143
80,5,8.619047619047619
80,6,8.449704142011834
80,7,8.888235294117647
80,8,10.576470588235294
80,9,11.503067484662576
80,10,12.426666666666666
80,11,11.983739837398375
80,12,12.375
80,13,10.660714285714286
80,14,10.245098039215685
80,15,10.831460674157304
80,16,13.666666666666666
80,17,11.512820512820513
80,18,9.966666666666667
80,19,12.619047619047619
80,20,9.846153846153847
80,21,9.309859154929578
80,22,7.024390243902439
80,23,7.023255813953488
82,0,5.4655172413793105
82,1,4.821428571428571
82,2,5.4
82,3,5.757575757575758
82,4,5.857142857142857
82,5,6.892857142857143
82,6,7.415094339622642
82,7,6.434782608695652
82,8,6.43956043956044
82,9,5.590909090909091
82,10,4.245614035087719
82,11,3.569832402234637
82,12,3.142857142857143
82,13,2.863905325443787
82,14,3.029585798816568
82,15,3.16969696969697
82,16,3.458064516129032
82,17,3.624113475177305
82,18,3.7474747474747474
82,19,3.9876543209876543
82,20,4.605633802816901
82,21,3.8260869565217392
82,22,4.108695652173913
82,23,6.2368421052631575
83,0,19.774509803921568
83,1,23.4
83,2,22.70873786407767
83,3,22.041095890410958
83,4,24.0
83,5,20.547619047619047
83,6,21.695652173913043
83,7,20.775862068965516
83,8,19.09036144578313
83,9,17.211180124223603
83,10,14.915032679738562
83,11,14.006622516556291
83,12,14.269736842105264
83,13,13.640287769784173
83,14,13.116279069767442
83,15,14.136752136752136
83,16,14.047169811320755
83,17,14.21
83,18,14.855555555555556
83,19,18.160493827160494
83,20,17.426470588235293
83,21,20.596774193548388
83,22,19.425925925925927
83,23,20.49230769230769
84,0,13.108910891089108
84,1,13.433333333333334
84,2,14.717647058823529
84,3,13.5
84,4,12.02
84,5,13.516949152542374
84,6,14.84732824427481
84,7,14.840490797546012
84,8,13.449101796407186
84,9,11.727272727272727
84,10,10.132450331125828
84,11,9.623287671232877
84,12,8.525925925925925
84,13,8.561983471074381
84,14,7.626168224299065
84,15,8.175257731958762
84,16,9.23469387755102
84,17,8.815533980582524
84,18,7.387755102040816
84,19,9.115384615384615
84,20,9.081967213114755
84,21,10.17741935483871
84,22,10.891891891891891
84,23,13.184782608695652
85,0,17.95402298850575
85,1,18.65432098765432
85,2,18.642857142857142
85,3,17.675
85,4,18.1656050955414
85,5,18.441340782122904
85,6,18.170454545454547
85,7,18.058823529411764
85,8,17.74418604651163
85,9,16.37278106508876
85,10,12.882716049382717
85,11,12.324675324675324
85,12,14.235714285714286
85,13,16.092307692307692
85,14,16.772727272727273
85,15,16.887755102040817
85,16,16.753086419753085
85,17,18.5
85,18,17.366666666666667
85,19,17.372093023255815
85,20,16.0
85,21,17.53846153846154
85,22,17.238805970149254
85,23,18.279411764705884
86,0,23.380434782608695
86,1,26.06896551724138
86,2,27.223880597014926
86,3,25.583333333333332
86,4,26.448275862068964
86,5,25.087719298245613
86,6,24.444444444444443
86,7,23.48148148148148
86,8,24.459183673469386
86,9,21.463636363636365
86,10,14.603305785123966
86,11,13.755725190839694
86,12,13.795774647887324
86,13,13.89873417721519
86,14,13.353658536585366
86,15,14.075949367088608
86,16,13.36969696969697
86,17,14.435374149659864
86,18,16.579710144927535
86,19,20.102564102564102
86,20,21.181818181818183
86,21,23.195652173913043
86,22,23.47252747252747
86,23,24.126582278481013
87,0,10.981481481481481
87,1,14.276315789473685
87,2,17.644736842105264
87,3,14.736842105263158
87,4,13.923076923076923
87,5,15.685714285714285
87,6,16.159420289855074
87,7,17.583333333333332
87,8,17.552083333333332
87,9,17.408602150537636
87,10,15.6875
87,11,14.015037593984962
87,12,11.808823529411764
87,13,11.019480519480519
87,14,9.448051948051948
87,15,8.78014184397163
87,16,8.930769230769231
87,17,7.4453125
87,18,7.448818897637795
87,19,7.634146341463414
87,20,7.712962962962963
87,21,8.01123595505618
87,22,7.934065934065934
87,23,10.524752475247524
88,0,8.2
88,1,9.773809523809524
88,2,10.97391304347826
88,3,10.649122807017545
88,4,10.26923076923077
88,5,12.471428571428572
88,6,13.271604938271604
88,7,10.496503496503497
88,8,7.703703703703703
88,9,6.3023255813953485
88,10,4.6022727272727275
88,11,3.7624309392265194
88,12,3.5722543352601157
88,13,3.8484848484848486
88,14,3.6503067484662575
88,15,3.122137404580153
88,16,3.01980198019802
88,17,3.297029702970297
88,18,3.865979381443299
88,19,4.472222222222222
88,20,4.75
88,21,5.6
88,22,5.16
88,23,6.073170731707317
89,0,6.115384615384615
89,1,6.670212765957447
89,2,6.446601941747573
89,3,7.352112676056338
89,4,5.492307692307692
89,5,6.314814814814815
89,6,5.980769230769231
89,7,5.704545454545454
89,8,5.909090909090909
89,9,6.814606741573034
89,10,9.235294117647058
89,11,9.938271604938272
89,12,9.793333333333333
89,13,9.218543046357615
89,14,8.889705882352942
89,15,9.043859649122806
89,16,9.178082191780822
89,17,10.157894736842104
89,18,7.543478260869565
89,19,5.733333333333333
89,20,6.909090909090909
89,21,5.45
89,22,6.725
89,23,5.809523809523809
90,0,8.690909090909091
90,1,9.84375
90,2,10.168316831683168
90,3,9.128571428571428
90,4,8.666666666666666
90,5,9.096774193548388
90,6,9.173913043478262
90,7,8.140449438202246
90,8,8.324022346368714
90,9,15.895953757225433
90,10,20.93421052631579
90,11,19.17808219178082
90,12,19.159420289855074
90,13,20.243478260869566
90,14,19.404040404040405
90,15,20.04
90,16,22.96078431372549
90,17,21.6875
90,18,12.74074074074074
90,19,6.568181818181818
90,20,6.367816091954023
90,21,6.814432989690721
90,22,7.87962962962963
90,23,7.494845360824742
91,0,17.0
91,1,20.61842105263158
91,2,21.795180722891565
91,3,22.03030303030303
91,4,22.714285714285715
91,5,21.361702127659573
91,6,20.215686274509803
91,7,22.3265306122449
91,8,22.036036036036037
91,9,19.6
91,10,19.296296296296298
91,11,21.347305389221557
91,12,19.791907514450866
91,13,18.89265536723164
91,14,17.76536312849162
91,15,17.333333333333332
91,16,17.70625
91,17,18.548780487804876
91,18,18.66883116883117
91,19,19.163793103448278
91,20,17.89156626506024
91,21,16.924242424242426
91,22,17.424242424242426
91,23,16.254545454545454
92,0,34.26744186046512
92,1,36.54320987654321
92,2,36.552083333333336
92,3,36.21739130434783
92,4,35.4
92,5,36.625
92,6,34.97674418604651
92,7,35.06
92,8,35.55555555555556
92,9,31.868613138686133
92,10,23.486842105263158
92,11,22.541666666666668
92,12,23.52046783625731
92,13,22.53048780487805
92,14,22.469135802469136
92,15,23.54248366013072
92,16,22.54605263157895
92,17,20.441558441558442
92,18,25.741071428571427
92,19,31.186813186813186
92,20,31.829545454545453
92,21,32.776119402985074
92,22,34.61904761904762
92,23,34.52459016393443
93,0,22.576271186440678
93,1,27.07547169811321
93,2,27.0
93,3,26.74468085106383
93,4,28.949152542372882
93,5,26.752808988764045
93,6,27.154761904761905
93,7,27.57894736842105
93,8,26.592105263157894
93,9,18.664670658682635
93,10,11.458333333333334
93,11,10.053571428571429
93,12,10.276729559748428
93,13,10.6158940397351
93,14,10.931972789115646
93,15,11.052238805970148
93,16,9.76865671641791
93,17,10.233082706766917
93,18,14.712871287128714
93,19,19.70212765957447
93,20,22.42528735632184
93,21,22.379310344827587
93,22,23.26086956521739
93,23,24.83783783783784
94,0,14.504424778761061
94,1,15.87962962962963
94,2,16.458715596330276
94,3,16.279411764705884
94,4,14.0
94,5,16.84090909090909
94,6,17.64179104477612
94,7,16.805882352941175
94,8,16.705555555555556
94,9,15.350877192982455
94,10,12.248484848484848
94,11,10.031847133757962
94,12,10.112676056338028
94,13,11.266666666666667
94,14,10.47872340425532
94,15,8.547945205479452
94,16,8.681159420289855
94,17,8.426829268292684
94,18,8.162162162162161
94,19,11.135135135135135
94,20,12.392857142857142
94,21,10.621621621621621
94,22,11.666666666666666
94,23,14.763157894736842
95,0,14.604477611940299
95,1,15.071428571428571
95,2,16.295081967213115
95,3,16.614814814814814
95,4,16.662420382165607
95,5,16.691011235955056
95,6,16.792899408284022
95,7,17.202312138728324
95,8,17.011494252873565
95,9,15.560975609756097
95,10,13.642857142857142
95,11,11.423076923076923
95,12,11.921052631578947
95,13,12.21875
95,14,12.245901639344263
95,15,13.672131147540984
95,16,12.017241379310345
95,17,10.061728395061728
95,18,10.91764705882353
95,19,10.605263157894736
95,20,13.214285714285714
95,21,13.871559633027523
95,22,14.547826086956523
95,23,14.374045801526718
96,0,8.957446808510639
96,1,11.39655172413793
96,2,11.476190476190476
96,3,10.26086956521739
96,4,11.61111111111111
96,5,10.533333333333333
96,6,11.73913043478261
96,7,12.366666666666667
96,8,11.444444444444445
96,9,11.564102564102564
96,10,10.333333333333334
96,11,8.648148148148149
96,12,7.283185840707965
96,13,7.755905511811024
96,14,7.664516129032258
96,15,7.271084337349397
96,16,7.54601226993865
96,17,7.118343195266272
96,18,7.313609467455621
96,19,7.5
96,20,8.074074074074074
96,21,8.576923076923077
96,22,9.35
96,23,9.705882352941176
97,0,15.296703296703297
97,1,17.43548387096774
97,2,18.30666666666667
97,3,17.258064516129032
97,4,19.38095238095238
97,5,16.10909090909091
97,6,16.98076923076923
97,7,16.666666666666668
97,8,18.75
97,9,16.653225806451612
97,10,11.224242424242425
97,11,9.777173913043478
97,12,10.92090395480226
97,13,10.625766871165645
97,14,11.045751633986928
97,15,12.698630136986301
97,16,13.21985815602837
97,17,11.63013698630137
97,18,12.585365853658537
97,19,13.774193548387096
97,20,14.7
97,21,14.661290322580646
97,22,15.882352941176471
97,23,14.087719298245615
98,0,22.772727272727273
98,1,20.31081081081081
98,2,18.866666666666667
98,3,18.48780487804878
98,4,19.636363636363637
98,5,20.49019607843137
98,6,21.58730158730159
98,7,20.555555555555557
98,8,18.601503759398497
98,9,19.58823529411765
98,10,22.063291139240505
98,11,24.729559748427672
98,12,24.24203821656051
98,13,24.475609756097562
98,14,24.662337662337663
98,15,25.307142857142857
98,16,25.53543307086614
98,17,26.73103448275862
98,18,27.042735042735043
98,19,25.75257731958763
98,20,24.1375
98,21,22.946428571428573
98,22,23.015151515151516
98,23,21.01298701298701
99,0,13.5625
99,1,13.191304347826087
99,2,12.461538461538462
99,3,13.7
99,4,13.36231884057971
99,5,12.736363636363636
99,6,13.024096385542169
99,7,13.160220994475138
99,8,12.67231638418079
99,9,12.592814371257486
99,10,15.248484848484848
99,11,16.59235668789809
99,12,17.782312925170068
99,13,17.81294964028777
99,14,18.279661016949152
99,15,18.453333333333333
99,16,18.293333333333333
99,17,19.34722222222222
99,18,18.357142857142858
99,19,16.558823529411764
99,20,15.982456140350877
99,21,15.603174603174603
99,22,13.73611111111111
99,23,12.833333333333334
100,0,21.633663366336634
100,1,20.944444444444443
100,2,21.285714285714285
100,3,21.184
100,4,20.338709677419356
100,5,20.7890625
100,6,20.952380952380953
100,7,20.3781512605042
100,8,19.388429752066116
100,9,15.275229357798166
100,10,11.443396226415095
100,11,9.936363636363636
100,12,11.066037735849056
100,13,10.926470588235293
100,14,10.704347826086957
100,15,11.653846153846153
100,16,13.462809917355372
100,17,16.53913043478261
100,18,19.524752475247524
100,19,20.971153846153847
100,20,20.245098039215687
100,21,21.78723404255319
100,22,21.526315789473685
100,23,20.5
101,0,6.953846153846154
101,1,10.137931034482758
101,2,10.0
101,3,8.76
101,4,9.833333333333334
101,5,8.69811320754717
101,6,10.634615384615385
101,7,10.25
101,8,10.35593220338983
101,9,8.35064935064935
101,10,5.342105263157895
101,11,5.827067669172933
101,12,4.151898734177215
101,13,3.3448275862068964
101,14,2.735294117647059
101,15,2.748502994011976
101,16,3.0792682926829267
101,17,3.3012048192771086
101,18,3.289473684210526
101,19,4.119718309859155
101,20,4.475247524752476
101,21,5.064516129032258
101,22,6.328947368421052
101,23,6.907407407407407
102,0,9.916666666666666
102,1,11.098591549295774
102,2,9.148936170212766
102,3,8.333333333333334
102,4,2.625
102,5,6.363636363636363
102,6,7.681818181818182
102,7,6.746478873239437
102,8,8.547169811320755
102,9,10.213793103448277
102,10,8.675675675675675
102,11,7.577922077922078
102,12,8.214723926380367
102,13,9.265895953757225
102,14,8.945121951219512
102,15,9.525974025974026
102,16,9.682170542635658
102,17,8.766355140186915
102,18,9.097560975609756
102,19,8.58904109589041
102,20,9.0
102,21,7.8979591836734695
102,22,7.480769230769231
102,23,10.42
103,0,2.0
103,1,2.2745098039215685
103,2,2.6333333333333333
103,3,4.5588235294117645
103,4,7.739130434782608
103,5,4.471698113207547
103,6,4.528301886792453
103,7,3.604651162790698
103,8,2.9448275862068964
103,9,3.0060975609756095
103,10,3.3777777777777778
103,11,3.9722222222222223
103,12,4.074712643678161
