station_id,hour,lag_1h,lag_24h
58,16,28.071428571428573,18.964285714285715
58,17,23.655172413793103,17.96551724137931
58,19,21.413793103448278,17.82758620689655
58,20,17.833333333333332,18.433333333333334
58,22,16.866666666666667,19.533333333333335
58,23,17.1,24.233333333333334
59,5,1.6551724137931034,1.3103448275862069
59,7,1.9655172413793103,2.2758620689655173
59,8,1.0344827586206897,1.7241379310344827
59,10,1.5172413793103448,2.0344827586206895
59,11,2.6551724137931036,1.793103448275862
59,13,1.6428571428571428,0.6071428571428571
59,14,1.7142857142857142,0.5357142857142857
59,16,1.8275862068965518,0.6551724137931034
59,17,0.6551724137931034,0.8275862068965517
59,19,0.4827586206896552,1.1724137931034482
59,20,0.6,1.4333333333333333
59,22,0.9,1.7
59,23,1.2666666666666666,0.8666666666666667
60,5,14.172413793103448,8.931034482758621
60,7,16.448275862068964,5.896551724137931
60,8,12.275862068965518,6.103448275862069
60,10,8.206896551724139,4.137931034482759
60,11,4.758620689655173,4.896551724137931
60,13,5.607142857142857,4.464285714285714
60,14,4.785714285714286,5.678571428571429
60,16,5.5,8.714285714285714
60,17,5.103448275862069,9.862068965517242
60,19,6.0,10.862068965517242
60,20,9.7,13.133333333333333
60,22,11.066666666666666,15.3
60,23,12.2,12.533333333333333
61,5,2.6206896551724137,4.689655172413793
61,7,2.9310344827586206,4.448275862068965
61,8,4.103448275862069,4.586206896551724
61,10,5.206896551724138,3.8275862068965516
61,11,4.896551724137931,3.9655172413793105
61,13,4.071428571428571,3.2857142857142856
61,14,3.142857142857143,2.5
61,16,3.5357142857142856,3.0
61,17,3.1724137931034484,2.689655172413793
61,19,2.5172413793103448,2.793103448275862
61,20,2.9,2.5
61,22,2.6333333333333333,2.8333333333333335
61,23,2.8,3.5
62,5,13.793103448275861,16.379310344827587
62,7,14.310344827586206,19.482758620689655
62,8,16.482758620689655,19.724137931034484
62,10,17.448275862068964,19.724137931034484
62,11,20.724137931034484,20.75862068965517
62,13,20.392857142857142,20.428571428571427
62,14,20.25,17.928571428571427
62,16,20.714285714285715,15.321428571428571
62,17,21.06896551724138,14.724137931034482
62,19,18.517241379310345,13.068965517241379
62,20,15.533333333333333,13.266666666666667
62,22,14.733333333333333,13.633333333333333
62,23,13.366666666666667,15.5
63,5,19.551724137931036,18.551724137931036
63,7,19.551724137931036,18.448275862068964
63,8,19.75862068965517,20.06896551724138
63,10,18.75862068965517,19.448275862068964
63,11,18.82758620689655,20.03448275862069
63,13,19.392857142857142,19.321428571428573
63,14,18.75,20.178571428571427
63,16,19.357142857142858,22.321428571428573
63,17,19.551724137931036,22.551724137931036
63,19,20.620689655172413,20.82758620689655
63,20,22.033333333333335,19.5
63,22,22.1,19.4
63,23,19.933333333333334,19.233333333333334
64,5,23.82758620689655,16.379310344827587
64,7,24.20689655172414,19.379310344827587
64,8,17.344827586206897,18.448275862068964
64,10,15.448275862068966,18.862068965517242
64,11,18.82758620689655,20.75862068965517
64,13,19.107142857142858,20.357142857142858
64,14,18.214285714285715,21.0
64,16,19.724137931034484,23.275862068965516
64,17,20.103448275862068,23.620689655172413
64,19,21.20689655172414,23.93103448275862
64,20,23.233333333333334,23.966666666666665
64,22,23.3,24.233333333333334
64,23,23.233333333333334,17.5
65,5,7.413793103448276,12.551724137931034
65,7,7.758620689655173,19.82758620689655
65,8,8.551724137931034,18.96551724137931
65,10,13.241379310344827,17.724137931034484
65,11,20.689655172413794,18.620689655172413
65,13,19.0,14.321428571428571
65,14,16.0,7.142857142857143
65,16,16.857142857142858,5.857142857142857
65,17,13.379310344827585,6.068965517241379
65,19,6.896551724137931,6.413793103448276
65,20,5.166666666666667,7.1
65,22,5.533333333333333,7.366666666666666
65,23,6.266666666666667,8.3
66,5,9.551724137931034,12.137931034482758
66,7,11.758620689655173,16.379310344827587
66,8,10.827586206896552,14.344827586206897
66,10,11.793103448275861,10.03448275862069
66,11,17.03448275862069,11.931034482758621
66,13,14.25,8.857142857142858
66,14,9.785714285714286,5.357142857142857
66,16,10.5,6.285714285714286
66,17,8.689655172413794,6.620689655172414
66,19,5.137931034482759,8.793103448275861
66,20,5.766666666666667,10.066666666666666
66,22,6.1,11.733333333333333
66,23,8.966666666666667,11.0
67,5,17.482758620689655,20.17241379310345
67,7,18.103448275862068,18.586206896551722
67,8,22.137931034482758,18.379310344827587
67,10,21.06896551724138,16.620689655172413
67,11,19.79310344827586,16.862068965517242
67,13,18.714285714285715,17.464285714285715
67,14,17.964285714285715,17.142857142857142
67,16,17.535714285714285,17.357142857142858
67,17,18.275862068965516,18.379310344827587
67,19,17.655172413793103,19.517241379310345
67,20,17.466666666666665,16.966666666666665
67,22,18.733333333333334,17.566666666666666
67,23,19.8,21.166666666666668
68,5,16.82758620689655,20.620689655172413
68,7,17.551724137931036,23.379310344827587
68,8,15.827586206896552,22.586206896551722
68,10,21.344827586206897,22.482758620689655
68,11,24.275862068965516,22.79310344827586
68,13,23.857142857142858,20.785714285714285
68,14,23.142857142857142,17.321428571428573
68,16,22.785714285714285,14.928571428571429
68,17,21.344827586206897,15.10344827586207
68,19,18.413793103448278,15.206896551724139
68,20,15.766666666666667,15.533333333333333
68,22,15.966666666666667,16.566666666666666
68,23,16.2,15.666666666666666
69,5,18.103448275862068,26.620689655172413
69,7,20.24137931034483,27.655172413793103
69,8,25.896551724137932,27.275862068965516
69,10,27.724137931034484,27.137931034482758
69,11,28.03448275862069,25.482758620689655
69,13,27.785714285714285,21.642857142857142
69,14,28.571428571428573,22.964285714285715
69,16,27.571428571428573,18.107142857142858
69,17,23.655172413793103,18.551724137931036
69,19,24.137931034482758,17.517241379310345
69,20,19.3,17.766666666666666
69,22,19.233333333333334,20.0
69,23,18.1,24.733333333333334
71,5,17.24137931034483,14.310344827586206
71,7,16.79310344827586,14.931034482758621
71,8,15.862068965517242,15.517241379310345
71,10,15.586206896551724,14.689655172413794
71,11,16.20689655172414,15.03448275862069
71,13,16.392857142857142,14.75
71,14,15.571428571428571,13.071428571428571
71,16,16.0,14.071428571428571
71,17,16.0,15.379310344827585
71,19,14.379310344827585,15.862068965517242
71,20,15.233333333333333,15.966666666666667
71,22,16.633333333333333,15.733333333333333
71,23,17.7,15.0
72,5,5.379310344827586,3.0
72,7,4.068965517241379,1.8620689655172413
72,8,3.4827586206896552,1.5862068965517242
72,10,2.793103448275862,1.7586206896551724
72,11,2.0,1.6206896551724137
72,13,1.5,2.607142857142857
72,14,1.75,2.3214285714285716
72,16,1.3571428571428572,5.142857142857143
72,17,2.4827586206896552,5.655172413793103
72,19,2.310344827586207,5.862068965517241
72,20,5.166666666666667,5.5
72,22,5.8,4.4
72,23,6.2,3.7666666666666666
73,5,12.0,5.689655172413793
73,7,11.827586206896552,4.9655172413793105
73,8,6.655172413793103,5.241379310344827
73,10,5.379310344827586,5.793103448275862
73,11,4.551724137931035,5.241379310344827
73,13,5.321428571428571,5.464285714285714
73,14,6.142857142857143,6.071428571428571
73,16,5.821428571428571,9.571428571428571
73,17,5.793103448275862,9.931034482758621
73,19,6.379310344827586,11.689655172413794
73,20,9.233333333333333,11.933333333333334
73,22,9.833333333333334,11.733333333333333
73,23,11.466666666666667,6.933333333333334
74,5,13.96551724137931,10.0
74,7,14.068965517241379,8.862068965517242
74,8,12.275862068965518,8.241379310344827
74,10,10.413793103448276,7.9655172413793105
74,11,9.310344827586206,8.517241379310345
74,13,8.928571428571429,9.928571428571429
74,14,8.75,10.142857142857142
74,16,9.428571428571429,11.178571428571429
74,17,10.172413793103448,11.551724137931034
74,19,10.379310344827585,13.275862068965518
74,20,11.133333333333333,13.233333333333333
74,22,12.1,13.466666666666667
74,23,13.566666666666666,11.733333333333333
75,5,11.931034482758621,12.620689655172415
75,7,12.137931034482758,10.724137931034482
75,8,14.344827586206897,10.448275862068966
75,10,12.03448275862069,8.137931034482758
75,11,8.931034482758621,9.827586206896552
75,13,10.178571428571429,10.107142857142858
75,14,9.428571428571429,10.535714285714286
75,16,10.137931034482758,10.310344827586206
75,17,10.275862068965518,10.758620689655173
75,19,10.517241379310345,11.344827586206897
75,20,11.1,12.066666666666666
75,22,11.5,12.2
75,23,11.733333333333333,14.6
76,5,10.862068965517242,8.827586206896552
76,7,10.931034482758621,5.724137931034483
76,8,8.827586206896552,7.275862068965517
76,10,7.793103448275862,8.310344827586206
76,11,4.344827586206897,7.793103448275862
76,13,6.285714285714286,10.357142857142858
76,14,7.571428571428571,10.392857142857142
76,16,8.142857142857142,11.392857142857142
76,17,9.89655172413793,11.0
76,19,9.310344827586206,11.344827586206897
76,20,10.6,11.533333333333333
76,22,10.4,11.5
76,23,10.833333333333334,9.566666666666666
77,5,14.03448275862069,13.068965517241379
77,7,14.448275862068966,14.03448275862069
77,8,14.0,14.0
77,10,13.137931034482758,16.20689655172414
77,11,14.0,15.827586206896552
77,13,13.642857142857142,15.678571428571429
77,14,16.285714285714285,15.357142857142858
77,16,16.142857142857142,15.357142857142858
77,17,15.96551724137931,15.482758620689655
77,19,15.413793103448276,14.689655172413794
77,20,15.066666666666666,14.5
77,22,14.8,14.833333333333334
77,23,14.0,14.3
78,5,6.275862068965517,6.310344827586207
78,7,7.0,4.620689655172414
78,8,7.827586206896552,3.9310344827586206
78,10,7.068965517241379,3.1724137931034484
78,11,5.517241379310345,3.310344827586207
78,13,5.142857142857143,3.892857142857143
78,14,4.464285714285714,4.142857142857143
78,16,4.275862068965517,4.103448275862069
78,17,4.551724137931035,4.586206896551724
78,19,4.724137931034483,5.551724137931035
78,20,5.0,5.8
78,22,5.4,6.5
78,23,6.1,7.4
79,5,0.5517241379310345,3.3448275862068964
79,7,0.5862068965517241,2.7586206896551726
79,8,2.310344827586207,2.5517241379310347
79,10,3.8275862068965516,2.5517241379310347
79,11,3.0,2.6206896551724137
79,13,2.75,1.75
79,14,2.357142857142857,1.1428571428571428
79,16,2.6551724137931036,0.8620689655172413
79,17,1.5517241379310345,0.5862068965517241
79,19,0.9655172413793104,0.4827586206896552
79,20,0.9666666666666667,0.4666666666666667
79,22,0.7333333333333333,0.5
79,23,0.6,2.033333333333333
80,5,7.551724137931035,11.620689655172415
80,7,7.482758620689655,10.931034482758621
80,8,10.931034482758621,10.310344827586206
80,10,10.517241379310345,10.379310344827585
80,11,10.241379310344827,10.379310344827585
80,13,10.25,9.857142857142858
80,14,10.535714285714286,8.928571428571429
80,16,10.10344827586207,8.586206896551724
80,17,9.068965517241379,7.862068965517241
80,19,8.310344827586206,8.03448275862069
80,20,8.6,8.833333333333334
80,22,8.066666666666666,8.733333333333333
80,23,8.033333333333333,12.033333333333333
82,5,6.655172413793103,5.206896551724138
82,7,6.896551724137931,3.310344827586207
82,8,5.551724137931035,2.9655172413793105
82,10,5.068965517241379,2.5172413793103448
82,11,3.0,2.4482758620689653
82,13,2.75,2.892857142857143
82,14,2.9285714285714284,4.107142857142857
82,16,3.1785714285714284,5.035714285714286
82,17,3.4827586206896552,5.103448275862069
82,19,4.344827586206897,5.9655172413793105
82,20,5.166666666666667,6.466666666666667
82,22,5.433333333333334,6.733333333333333
82,23,6.333333333333333,5.466666666666667
83,5,19.448275862068964,16.79310344827586
83,7,19.93103448275862,14.172413793103448
83,8,17.896551724137932,12.931034482758621
83,10,15.482758620689655,12.379310344827585
83,11,13.206896551724139,11.482758620689655
83,13,13.142857142857142,13.857142857142858
83,14,13.357142857142858,15.571428571428571
83,16,12.571428571428571,18.785714285714285
83,17,13.96551724137931,19.06896551724138
83,19,15.482758620689655,19.75862068965517
83,20,18.633333333333333,20.333333333333332
83,22,19.5,20.7
83,23,20.266666666666666,19.0
84,5,13.137931034482758,10.068965517241379
84,7,13.517241379310345,8.793103448275861
84,8,11.172413793103448,8.03448275862069
84,10,9.068965517241379,8.551724137931034
84,11,7.9655172413793105,9.275862068965518
84,13,7.892857142857143,9.821428571428571
84,14,8.5,10.642857142857142
84,16,9.642857142857142,11.464285714285714
84,17,9.517241379310345,11.862068965517242
84,19,10.275862068965518,12.862068965517242
84,20,11.5,13.733333333333333
84,22,12.233333333333333,14.1
84,23,13.3,12.233333333333333
85,5,18.275862068965516,16.96551724137931
85,7,18.551724137931036,13.241379310344827
85,8,18.551724137931036,13.724137931034482
85,10,16.379310344827587,13.862068965517242
85,11,13.310344827586206,13.655172413793103
85,13,14.392857142857142,14.535714285714286
85,14,15.607142857142858,15.785714285714286
85,16,15.0,17.0
85,17,14.758620689655173,16.896551724137932
85,19,15.275862068965518,17.93103448275862
85,20,16.766666666666666,18.5
85,22,17.233333333333334,18.8
85,23,18.266666666666666,19.0
86,5,24.482758620689655,20.79310344827586
86,7,24.96551724137931,15.517241379310345
86,8,23.93103448275862,14.655172413793103
86,10,19.551724137931036,12.379310344827585
86,11,14.172413793103448,12.482758620689655
86,13,14.25,14.178571428571429
86,14,12.785714285714286,18.75
86,16,12.785714285714286,22.535714285714285
86,17,14.0,22.586206896551722
86,19,18.482758620689655,23.93103448275862
86,20,22.4,25.066666666666666
86,22,22.6,25.4
86,23,23.5,24.8
87,5,13.172413793103448,13.655172413793103
87,7,14.96551724137931,11.413793103448276
87,8,14.517241379310345,10.793103448275861
87,10,13.10344827586207,8.655172413793103
87,11,10.275862068965518,7.9655172413793105
87,13,10.071428571428571,7.607142857142857
87,14,8.214285714285714,7.785714285714286
87,16,8.214285714285714,9.142857142857142
87,17,7.068965517241379,9.482758620689655
87,19,7.275862068965517,11.655172413793103
87,20,9.1,13.9
87,22,9.633333333333333,15.5
87,23,11.8,15.2
88,5,9.793103448275861,6.172413793103448
88,7,9.931034482758621,4.482758620689655
88,8,5.896551724137931,4.344827586206897
88,10,4.517241379310345,4.137931034482759
88,11,2.8620689655172415,3.1724137931034484
88,13,3.0357142857142856,4.178571428571429
88,14,2.857142857142857,4.75
88,16,2.5357142857142856,7.0
88,17,3.7586206896551726,7.689655172413793
88,19,4.206896551724138,9.310344827586206
88,20,6.633333333333334,10.466666666666667
88,22,7.133333333333334,10.8
88,23,8.866666666666667,7.5
89,5,5.896551724137931,7.103448275862069
89,7,5.793103448275862,9.413793103448276
89,8,6.448275862068965,9.517241379310345
89,10,8.551724137931034,8.413793103448276
89,11,11.413793103448276,9.620689655172415
89,13,11.178571428571429,8.642857142857142
89,14,9.928571428571429,6.642857142857143
89,16,10.25,5.964285714285714
89,17,9.206896551724139,5.689655172413793
89,19,7.310344827586207,5.379310344827586
89,20,6.366666666666666,5.233333333333333
89,22,6.233333333333333,5.066666666666666
89,23,6.166666666666667,5.466666666666667
90,5,9.03448275862069,19.517241379310345
90,7,9.03448275862069,19.896551724137932
90,8,9.758620689655173,18.379310344827587
90,10,18.75862068965517,19.0
90,11,20.17241379310345,19.586206896551722
90,13,19.285714285714285,14.035714285714286
90,14,18.571428571428573,7.964285714285714
90,16,18.357142857142858,7.107142857142857
90,17,14.03448275862069,8.482758620689655
90,19,8.241379310344827,8.413793103448276
90,20,7.266666666666667,9.233333333333333
90,22,7.933333333333334,9.3
90,23,7.833333333333333,10.966666666666667
91,5,21.93103448275862,19.896551724137932
91,7,22.862068965517242,21.275862068965516
91,8,20.724137931034484,20.24137931034483
91,10,18.551724137931036,17.75862068965517
91,11,19.724137931034484,17.620689655172413
91,13,18.857142857142858,18.571428571428573
91,14,17.607142857142858,18.75
91,16,17.321428571428573,17.214285714285715
91,17,18.551724137931036,17.0
91,19,18.896551724137932,20.79310344827586
91,20,17.566666666666666,22.133333333333333
91,22,17.0,23.0
91,23,20.833333333333332,21.466666666666665
92,5,35.793103448275865,30.103448275862068
92,7,35.55172413793103,24.620689655172413
92,8,33.724137931034484,23.137931034482758
92,10,28.413793103448278,20.379310344827587
92,11,22.82758620689655,20.75862068965517
92,13,22.464285714285715,21.892857142857142
92,14,20.892857142857142,30.571428571428573
92,16,21.464285714285715,33.75
92,17,22.79310344827586,34.6551724137931
92,19,30.82758620689655,35.41379310344828
92,20,34.13333333333333,35.9
92,22,35.0,35.93333333333333
92,23,35.46666666666667,34.56666666666667
93,5,25.03448275862069,15.275862068965518
93,7,25.06896551724138,11.172413793103448
93,8,23.586206896551722,10.89655172413793
93,10,12.482758620689655,9.344827586206897
93,11,8.448275862068966,9.172413793103448
93,13,8.785714285714286,11.357142857142858
93,14,8.892857142857142,22.964285714285715
93,16,8.714285714285714,24.428571428571427
93,17,10.620689655172415,24.517241379310345
93,19,21.96551724137931,25.689655172413794
93,20,24.033333333333335,26.366666666666667
93,22,24.166666666666668,26.4
93,23,24.266666666666666,25.233333333333334
94,5,15.137931034482758,15.068965517241379
94,7,15.137931034482758,10.758620689655173
94,8,14.620689655172415,10.551724137931034
94,10,12.620689655172415,10.137931034482758
94,11,8.482758620689655,9.862068965517242
94,13,8.607142857142858,9.5
94,14,8.5,11.357142857142858
94,16,8.392857142857142,15.357142857142858
94,17,8.206896551724139,15.344827586206897
94,19,10.0,15.793103448275861
94,20,14.166666666666666,16.966666666666665
94,22,14.433333333333334,16.966666666666665
94,23,14.766666666666667,16.466666666666665
95,5,16.413793103448278,14.655172413793103
95,7,17.20689655172414,12.827586206896552
95,8,16.275862068965516,12.172413793103448
95,10,14.310344827586206,9.379310344827585
95,11,12.310344827586206,9.448275862068966
95,13,12.785714285714286,11.428571428571429
95,14,10.714285714285714,12.035714285714286
95,16,11.035714285714286,13.857142857142858
95,17,11.793103448275861,14.275862068965518
95,19,12.03448275862069,15.620689655172415
95,20,13.9,16.266666666666666
95,22,14.933333333333334,17.166666666666668
95,23,16.233333333333334,16.166666666666668
96,5,9.724137931034482,8.482758620689655
96,7,9.551724137931034,6.551724137931035
96,8,9.517241379310345,6.241379310344827
96,10,9.03448275862069,6.172413793103448
96,11,7.0,6.689655172413793
96,13,6.571428571428571,6.821428571428571
96,14,6.964285714285714,6.928571428571429
96,16,7.714285714285714,7.928571428571429
96,17,7.482758620689655,8.03448275862069
96,19,7.758620689655173,8.96551724137931
96,20,8.6,9.333333333333334
96,22,9.033333333333333,9.266666666666667
96,23,9.866666666666667,9.066666666666666
97,5,15.310344827586206,13.413793103448276
97,7,15.620689655172415,9.10344827586207
97,8,15.89655172413793,10.931034482758621
97,10,12.724137931034482,11.931034482758621
97,11,9.10344827586207,12.482758620689655
97,13,11.142857142857142,11.642857142857142
97,14,12.5,12.071428571428571
97,16,12.821428571428571,13.714285714285714
97,17,11.344827586206897,13.517241379310345
97,19,12.068965517241379,14.827586206896552
97,20,13.9,15.766666666666667
97,22,14.1,16.1
97,23,15.166666666666666,16.166666666666668
98,5,21.862068965517242,20.137931034482758
98,7,20.93103448275862,24.620689655172413
98,8,18.689655172413794,24.93103448275862
98,10,20.06896551724138,26.93103448275862
98,11,24.862068965517242,26.17241379310345
98,13,23.785714285714285,25.321428571428573
98,14,24.821428571428573,24.642857142857142
98,16,24.96551724137931,24.689655172413794
98,17,24.551724137931036,24.20689655172414
98,19,23.586206896551722,23.448275862068964
98,20,23.6,22.633333333333333
98,22,23.266666666666666,21.766666666666666
98,23,22.666666666666668,19.066666666666666
99,5,14.206896551724139,14.206896551724139
99,7,13.931034482758621,17.06896551724138
99,8,13.862068965517242,17.310344827586206
99,10,14.96551724137931,16.96551724137931
99,11,18.0,18.17241379310345
99,13,18.142857142857142,18.285714285714285
99,14,17.785714285714285,17.392857142857142
99,16,18.535714285714285,15.642857142857142
99,17,18.482758620689655,15.344827586206897
99,19,17.689655172413794,14.655172413793103
99,20,15.8,13.433333333333334
99,22,15.6,13.133333333333333
99,23,15.0,13.233333333333333
100,5,21.137931034482758,12.0
100,7,21.0,10.655172413793103
100,8,15.586206896551724,10.517241379310345
100,10,11.482758620689655,11.620689655172415
100,11,10.0,11.758620689655173
100,13,11.214285714285714,19.321428571428573
100,14,12.821428571428571,20.607142857142858
100,16,13.035714285714286,20.964285714285715
100,17,20.06896551724138,21.482758620689655
100,19,21.275862068965516,21.24137931034483
100,20,21.333333333333332,20.766666666666666
100,22,21.433333333333334,20.7
100,23,21.2,15.733333333333333
101,5,10.379310344827585,6.896551724137931
101,7,11.03448275862069,5.310344827586207
101,8,6.482758620689655,4.137931034482759
101,10,6.103448275862069,2.9655172413793105
101,11,4.172413793103448,3.206896551724138
101,13,3.892857142857143,3.142857142857143
101,14,2.8214285714285716,3.5
101,16,3.0,4.821428571428571
101,17,2.9655172413793105,6.172413793103448
101,19,3.5172413793103448,8.448275862068966
101,20,5.2,9.866666666666667
101,22,6.633333333333334,10.666666666666666
101,23,9.1,6.866666666666666
102,5,8.344827586206897,9.96551724137931
102,7,8.379310344827585,7.517241379310345
102,8,10.413793103448276,8.551724137931034
102,10,10.793103448275861,9.172413793103448
102,11,7.793103448275862,9.586206896551724
102,13,9.25,9.821428571428571
102,14,10.214285714285714,8.428571428571429
102,16,10.03448275862069,8.172413793103448
102,17,10.586206896551724,7.793103448275862
102,19,9.137931034482758,7.896551724137931
102,20,8.4,7.8
102,22,8.233333333333333,7.9
102,23,8.333333333333334,9.833333333333334
103,5,2.7586206896551726,3.2758620689655173
103,7,2.7586206896551726,3.8275862068965516
103,8,3.1379310344827585,4.172413793103448
103,10,3.310344827586207,3.3448275862068964
103,11,4.103448275862069,2.9310344827586206
103,13,4.5,2.8214285714285716
103,14,3.642857142857143,2.4642857142857144
103,16,3.2758620689655173,2.4482758620689653
103,17,3.0,2.6206896551724137
103,19,2.586206896551724,2.4827586206896552
103,20,2.6,2.6333333333333333
103,22,2.8,2.533333333333333
103,23,2.566666666666667,2.966666666666667
104,5,6.172413793103448,8.068965517241379
104,7,6.310344827586207,7.275862068965517
104,8,8.517241379310345,7.724137931034483
104,10,8.758620689655173,8.03448275862069
104,11,8.586206896551724,7.862068965517241
104,13,9.392857142857142,7.0
104,14,9.678571428571429,6.571428571428571
104,16,9.172413793103448,5.931034482758621
104,17,8.10344827586207,5.724137931034483
104,19,7.689655172413793,5.586206896551724
104,20,7.0,5.3
104,22,6.766666666666667,5.466666666666667
104,23,6.666666666666667,7.6
105,5,3.206896551724138,1.9310344827586208
105,7,3.1724137931034484,1.3103448275862069
105,8,3.2413793103448274,1.4482758620689655
105,10,2.7241379310344827,2.7586206896551726
105,11,2.0689655172413794,2.896551724137931
105,13,2.3214285714285716,3.142857142857143
105,14,3.7142857142857144,3.357142857142857
105,16,3.5714285714285716,3.107142857142857
105,17,3.8620689655172415,2.7586206896551726
105,19,4.137931034482759,2.7241379310344827
105,20,3.8333333333333335,2.7
105,22,3.5,2.566666666666667
105,23,3.566666666666667,2.7666666666666666
106,5,10.758620689655173,8.137931034482758
106,7,10.413793103448276,9.241379310344827
106,8,10.068965517241379,9.758620689655173
106,10,8.931034482758621,11.310344827586206
106,11,9.172413793103448,10.172413793103448
106,13,10.285714285714286,9.964285714285714
106,14,11.071428571428571,11.285714285714286
106,16,10.535714285714286,10.607142857142858
106,17,10.689655172413794,10.482758620689655
106,19,12.0,10.758620689655173
106,20,11.366666666666667,10.366666666666667
106,22,11.1,10.0
106,23,11.1,10.266666666666667
107,5,8.586206896551724,7.206896551724138
107,7,9.172413793103448,6.931034482758621
107,8,9.10344827586207,8.551724137931034
107,10,7.620689655172414,8.862068965517242
107,11,7.0344827586206895,8.620689655172415
107,13,9.035714285714286,11.678571428571429
107,14,9.678571428571429,10.607142857142858
107,16,9.5,9.142857142857142
107,17,11.689655172413794,8.862068965517242
107,19,11.344827586206897,8.206896551724139
107,20,10.066666666666666,8.133333333333333
107,22,9.9,8.733333333333333
107,23,8.966666666666667,8.8
108,5,8.0,6.655172413793103
108,7,8.448275862068966,6.586206896551724
108,8,8.068965517241379,7.862068965517241
108,10,7.517241379310345,9.0
108,11,6.931034482758621,9.413793103448276
108,13,8.178571428571429,9.285714285714286
108,14,9.178571428571429,7.928571428571429
108,16,10.035714285714286,7.357142857142857
108,17,8.862068965517242,7.620689655172414
108,19,8.172413793103448,7.517241379310345
108,20,7.2,7.3
108,22,7.466666666666667,7.866666666666666
108,23,7.666666666666667,7.233333333333333
109,5,16.482758620689655,16.689655172413794
109,7,18.06896551724138,14.379310344827585
109,8,16.482758620689655,13.448275862068966
109,10,16.24137931034483,12.586206896551724
109,11,13.620689655172415,11.482758620689655
109,13,13.321428571428571,11.857142857142858
109,14,12.571428571428571,12.464285714285714
109,16,11.785714285714286,12.928571428571429
109,17,11.517241379310345,12.827586206896552
109,19,12.03448275862069,14.862068965517242
109,20,12.366666666666667,16.533333333333335
109,22,12.466666666666667,17.966666666666665
109,23,14.6,16.5
110,5,8.482758620689655,7.931034482758621
110,7,8.379310344827585,5.931034482758621
110,8,9.10344827586207,6.724137931034483
110,10,8.827586206896552,7.206896551724138
110,11,7.206896551724138,7.9655172413793105
110,13,8.285714285714286,8.321428571428571
110,14,8.785714285714286,8.214285714285714
110,16,9.10344827586207,7.448275862068965
110,17,9.10344827586207,7.344827586206897
110,19,8.862068965517242,7.241379310344827
110,20,8.366666666666667,7.5
110,22,8.3,7.633333333333334
110,23,8.4,8.333333333333334
111,5,6.827586206896552,2.8620689655172415
111,7,6.620689655172414,1.8275862068965518
111,8,3.7586206896551726,2.1724137931034484
111,10,3.4827586206896552,1.7586206896551724
111,11,2.1724137931034484,1.6551724137931034
111,13,2.2857142857142856,1.7142857142857142
111,14,1.3214285714285714,2.3214285714285716
111,16,1.4285714285714286,4.107142857142857
111,17,1.6551724137931034,4.931034482758621
111,19,2.413793103448276,5.068965517241379
111,20,4.266666666666667,6.4
111,22,5.2,6.466666666666667
111,23,5.4,3.533333333333333
112,5,21.310344827586206,8.689655172413794
112,7,21.275862068965516,7.413793103448276
112,8,11.689655172413794,6.482758620689655
112,10,8.206896551724139,5.931034482758621
112,11,7.206896551724138,6.655172413793103
112,13,7.035714285714286,8.464285714285714
112,14,6.571428571428571,10.071428571428571
112,16,7.071428571428571,13.357142857142858
112,17,8.724137931034482,14.689655172413794
112,19,10.275862068965518,18.344827586206897
112,20,13.866666666666667,19.5
112,22,15.8,19.533333333333335
112,23,19.9,11.2
113,5,10.137931034482758,11.89655172413793
113,7,9.827586206896552,14.448275862068966
113,8,10.241379310344827,14.793103448275861
113,10,10.724137931034482,15.448275862068966
113,11,14.241379310344827,16.24137931034483
113,13,14.0,15.428571428571429
113,14,14.571428571428571,13.321428571428571
113,16,15.0,11.535714285714286
113,17,15.03448275862069,11.379310344827585
113,19,12.89655172413793,11.0
113,20,10.966666666666667,11.2
113,22,10.366666666666667,10.9
113,23,9.933333333333334,11.2
114,5,3.206896551724138,11.551724137931034
114,7,3.6206896551724137,16.17241379310345
114,8,6.551724137931035,16.93103448275862
114,10,11.724137931034482,16.75862068965517
114,11,16.06896551724138,16.24137931034483
114,13,16.142857142857142,12.571428571428571
114,14,16.285714285714285,8.071428571428571
114,16,15.607142857142858,3.75
114,17,11.862068965517242,3.310344827586207
114,19,6.9655172413793105,3.5517241379310347
114,20,2.9,3.2666666666666666
114,22,2.6666666666666665,3.7
114,23,3.3333333333333335,6.2
115,5,25.96551724137931,22.24137931034483
115,7,27.448275862068964,16.137931034482758
115,8,25.551724137931036,14.10344827586207
115,10,22.06896551724138,11.206896551724139
115,11,15.379310344827585,9.689655172413794
115,13,14.035714285714286,10.464285714285714
115,14,11.642857142857142,12.785714285714286
115,16,10.857142857142858,18.142857142857142
115,17,11.172413793103448,19.96551724137931
115,19,13.517241379310345,23.689655172413794
115,20,18.8,25.0
115,22,20.9,26.333333333333332
115,23,24.866666666666667,25.033333333333335
116,5,8.413793103448276,6.241379310344827
116,7,8.827586206896552,6.482758620689655
116,8,7.620689655172414,6.758620689655173
116,10,7.0344827586206895,7.344827586206897
116,11,6.620689655172414,7.655172413793103
116,13,7.178571428571429,8.892857142857142
116,14,8.25,8.285714285714286
116,16,8.571428571428571,7.607142857142857
116,17,9.275862068965518,7.448275862068965
116,19,8.620689655172415,8.0
116,20,8.033333333333333,7.633333333333334
